Čovjek,ChatGPT,Claude,Gemini
8.944503438,7.21118307,6.933146939,10.98674757
13.66760186,9.203253919,8.789237825,18.77725497
11.69797935,8.694677229,7.510186457,11.69991966
7.928714582,10.70511464,6.316760339,11.11361621
7.069264775,9.660962601,8.515381304,9.945891892
8.869176406,7.838932612,8.065664576,12.24511334
17.80534774,7.960345908,9.431149239,11.58757902
10.70413783,9.421237552,9.51917167,12.21061482
11.96709863,9.239329248,6.510712863,11.26706214
19.15424396,11.82271563,6.54209812,9.809473063
14.62944369,14.52885941,8.475277738,9.539087275
21.11286849,10.86083889,8.624603576,10.67557594
21.92994546,7.727196244,8.097472857,8.804472595
12.40796187,10.57552226,12.86182152,11.91316815
11.34090237,10.76243021,8.78183776,11.23045596
13.37524394,9.041949362,8.494394944,24.45688295
11.22114665,11.73492187,10.96582612,17.63297466
16.72419187,10.96367404,10.16298457,14.09598084
18.33817352,12.91324972,7.548132674,11.28177291
15.67393083,13.33477883,10.68742498,26.76638139
13.12376032,15.50722269,29.52704066,32.08479199
13.28835853,12.52503094,7.555165997,12.7194478
34.69136581,33.82167573,22.63347907,9.844592733
16.95868329,10.05071438,7.136253138,10.33678508
15.59233163,11.39841817,22.0350262,22.61991362
18.0818246,11.06505992,9.805951045,10.72740208
10.13661408,21.95646073,6.506383446,11.14839956
13.39439145,9.394222443,8.350346836,10.42087819
10.87913645,8.227830534,55.80901231,13.32594491
16.6863308,8.825492284,5.254586096,12.54911298
37.60877979,24.40150016,10.66366158,12.84149443
13.67511093,16.84923975,10.62917229,9.762421157
11.06398748,11.90515975,7.29767095,9.494684748
22.04116433,9.826896826,8.163412543,11.86195823
9.306762177,12.89208436,10.00114872,12.5626872
13.08542853,9.887375862,8.639710678,11.52036435
17.42883344,7.07572682,8.072734972,9.580545086
8.123442407,12.80418322,9.122203325,9.514737836
22.91645088,10.966972,7.954296273,10.03875045
21.04153807,10.05999125,9.756194613,12.50135716
15.78959058,9.492024598,5.637663753,9.833088117
12.62884204,12.50462137,9.40002658,12.10569125
13.46255639,14.80783613,8.97036917,11.09409604
15.82495343,13.26297884,7.066500823,18.7473877
12.29686007,9.742066586,8.323487912,9.565965921
16.50516796,23.18034199,10.5874185,12.61640083
16.35549517,10.75612623,8.409830967,16.88065909
15.17406885,9.512006143,9.458100554,17.44082492
13.61127968,8.161641992,13.77964797,8.943124821
28.28924161,11.83150676,10.75669273,13.61467033
26.85317431,8.556028426,8.428625887,10.85269579
13.13352826,13.49280631,8.31396611,6.310815232
17.38732825,6.715979355,11.03309416,11.67534069
48.17582845,6.402160129,16.68378511,11.32702823
13.94066097,6.446063569,9.257934168,12.68982845
14.66709686,12.25364377,7.621494648,9.597550041
14.57137299,7.538497686,6.084362401,12.19477773
22.80779806,8.085073967,8.462658992,12.31917435
16.18209194,6.356864182,10.12001691,10.53546837
15.24771762,9.978940572,7.738058331,9.00172009
10.68187106,11.47655411,10.51782731,10.23784367
10.52970611,8.201350668,18.63253027,9.508546102
14.44745211,8.94908754,11.13658975,8.723797186
11.92169699,10.61010212,10.40187926,13.31763399
15.77949662,10.13233764,10.60113716,17.00326766
14.27274416,9.435975459,11.12402304,9.164720332
15.1179048,9.600186469,8.85914076,10.6653645
23.81325154,10.21234601,8.795862562,7.75245418
15.70394637,8.520649638,6.762786867,8.156757883
23.68417164,7.135639672,8.514977697,10.80988067
,6.405425705,,
,5.136038248,,
