Čovjek,ChatGPT,Claude,Gemini
0.003150433,0.000626959,0.001213592,0.016231475
0.001564278,0.00103799,0,0.001686341
0.000902527,0.000946253,0,0.026998962
0.002875924,0.004313001,0,0.004098361
0.001211387,0.001883239,0.002542373,0.015752309
0.005685407,0.002396645,0.001569859,0.013409962
0.000740466,0.01183844,0,0.01156515
0.002659574,0.005592272,0,0.021143046
0.003463203,0.001128668,0,0.025591502
0.002669336,0.005707763,0,0.014962594
0.000727008,0.01320132,0,0.000596303
0.007207772,0.006357279,0,0.003965107
0.015838099,0.001195457,0.003866976,0.005578801
0.004305705,0.001212856,0.002271695,0.010758472
0.000988142,0.003502627,0.00305033,0.01650619
0.001335559,0.009708738,0.003567788,0.011728931
0.003039514,0.005590496,0.000570451,0.014195584
0.005138086,0.003169572,0.000547945,0.01344086
0.004461796,0.016091954,0.000469704,0.012658228
0.002344916,0.007911392,0.00498615,0.013428452
0.00322821,0.006194081,0.021757801,0.016921172
0.000338639,0.0094451,0.002233389,0.010538642
0.005733945,0.01147541,0.011893435,0.025791855
0.001133787,0.000864304,0,0.017489069
0.001886348,0.009352518,0.017284512,0.017980636
0.004194424,0.00472973,0.001734605,0.005757052
0.002208115,0.011945392,0,0.02
0.001317523,0.000564334,0,0.004959702
0.005259204,0,0.005946061,0.016652789
0.00859375,0.002408188,0.001174398,0.020700637
0.012106538,0.008983717,0,0.0027894
0.004834811,0.011474469,0.004528986,0.016699411
0.004432624,0,0.000371609,0.006762468
0.002465483,0.004535147,0.000467508,0.013909224
0.000686813,0.003567182,0.002398082,0.010840108
0.005074971,0.011494253,0.000483092,0.023679417
0.000935454,0.006222222,0,0.014746544
0.000315457,0.004932182,0.001519757,0.01177394
0.001345533,0.004357298,0.000417537,0.012114537
0.006495129,0.011461318,0,0.013905683
0.003870343,0.002443494,0.000651042,0.019648397
0.002399726,0.003831418,0.0003885,0.017252002
0.001785714,0.01397624,0.001623904,0.008101852
0.000254582,0.006949807,0.000340136,0.037016875
0.002008032,0.002828854,0,0.011428571
0.005564388,0.021837349,0.000896593,0.017156863
0.00228833,0.006794317,0,0.020221473
0.001791473,0.011594203,0.000386698,0.017159199
0.008791209,0.001127396,0.018292683,0.015049299
0.001313198,0.020041465,0.000268673,0.007411329
0.002934846,0.006146281,0.001762425,0.005907173
0.006650705,0.004805382,0,0.001257862
0.006193694,0.000712758,0.00177305,0.003608247
0.006278636,0.000891266,0.002620373,0.006373938
0.000701508,0.003067485,0.000410678,0.002695418
0.001807664,0.002197802,0.00056338,0.005300353
0.003989362,0,0,0.010014306
0.005612066,0,0.004741209,0.007988381
0.00087222,0,0,0.004578755
0.001572945,0.007009346,0.001540832,0.004725898
0.002019522,0,0.000985222,0.002529511
0.004703669,0.000719942,0.005060335,0.003394433
0.006321969,0,0.001016777,0.01891253
0.002337541,0.001772002,0.002386635,0.023809524
0.001969667,0,0.00737889,0.007215007
0.002518892,0.002772643,0.003162555,0.022346369
0.000758956,0,0,0.002435065
0.005030181,0.001972387,0.005604858,0.019323671
0.001198015,0.000803213,0,0.002235469
0.007038441,0,0.000431593,0.016608997
,0.002309469,,
,0.000802568,,
