Čovjek,ChatGPT,Claude,Gemini
0.070622211,0.057053292,0.063511327,0.115031757
0.077076223,0.050861532,0.07436182,0.068718381
0.050090253,0.05317941,0.069069069,0.150051921
0.073541495,0.081330869,0.054012346,0.076697892
0.07752877,0.081607031,0.072881356,0.090168387
0.098547063,0.060515279,0.049188906,0.067049808
0.047389856,0.089832869,0.05210325,0.083269082
0.046985816,0.055414337,0.058117009,0.105054509
0.051082251,0.066027088,0.060350422,0.138580396
0.047047047,0.059360731,0.057980456,0.079177057
0.051254089,0.077227723,0.047773655,0.058437686
0.064869947,0.067387158,0.046073298,0.077716098
0.082270128,0.056186491,0.059551431,0.055788006
0.071044133,0.055791389,0.065879146,0.087143626
0.053853755,0.047285464,0.077783427,0.081155433
0.063105175,0.083131068,0.073394495,0.12858384
0.058184976,0.049615653,0.044495151,0.063091483
0.084136159,0.077126255,0.077260274,0.101075269
0.109313999,0.036781609,0.052606858,0.100738397
0.059262417,0.053797468,0.072576177,0.080570709
0.071517259,0.035099794,0.10936158,0.118035493
0.069082289,0.069657615,0.058626466,0.077868852
0.058027523,0.081639344,0.107516651,0.16561086
0.062131519,0.060501296,0.057237814,0.078076202
0.085593021,0.11294964,0.100295656,0.127708621
0.079940785,0.060810811,0.055073721,0.103626943
0.071487717,0.09556314,0.084307179,0.144347826
0.085638999,0.06489842,0.070841889,0.071295722
0.0896569,0.077713552,0.073263963,0.128226478
0.05703125,0.063214931,0.071051086,0.123407643
0.046350744,0.10443571,0.045894737,0.054393305
0.078162772,0.082616179,0.073369565,0.121807466
0.067819149,0.05859375,0.053883315,0.067624683
0.054733728,0.087679516,0.071528752,0.116398243
0.06043956,0.053507729,0.069544365,0.102529359
0.062745098,0.070780399,0.066666667,0.118397086
0.080449018,0.105777778,0.061946903,0.099078341
0.063091483,0.056720099,0.075987842,0.092621664
0.070236814,0.069172113,0.060125261,0.077643172
0.053709718,0.10243553,0.067536232,0.15719468
0.051523948,0.06536347,0.072916667,0.097207859
0.048680151,0.064039409,0.084693085,0.142945163
0.050892857,0.085953878,0.057810978,0.065972222
0.051425662,0.061003861,0.074489796,0.158954818
0.064658635,0.058698727,0.074608905,0.155324675
0.098569157,0.125,0.077704722,0.071691176
0.032494279,0.100061767,0.05707196,0.076071257
0.063059835,0.07173913,0.053364269,0.101048618
0.074175824,0.058624577,0.115345528,0.089776855
0.073210768,0.087767795,0.069586244,0.075701429
0.062805713,0.07314075,0.052872753,0.064978903
0.08566108,0.059586737,0.042812255,0.050314465
0.073198198,0.052031361,0.075797872,0.082474227
0.047514,0.053475936,0.058303308,0.067988669
0.049807085,0.074386503,0.055852156,0.067385445
0.061460593,0.07032967,0.066478873,0.085689046
0.121010638,0.06116643,0.083248731,0.102288984
0.089442301,0.077067669,0.086922165,0.099491649
0.047535979,0.111702128,0.055261893,0.068681319
0.059771923,0.095794393,0.059322034,0.080340265
0.055873443,0.063176895,0.041871921,0.05227656
0.062088429,0.05975522,0.063059556,0.050916497
0.05689772,0.050552923,0.045754957,0.098502758
0.040673212,0.060838748,0.060620525,0.090136054
0.048059878,0.049958368,0.062880975,0.085858586
0.052581864,0.06284658,0.073371284,0.089385475
0.065877353,0.057275542,0.087984863,0.088474026
0.047032193,0.068047337,0.052779075,0.083333333
0.083347595,0.081927711,0.083333333,0.087928465
0.055766107,0.055895197,0.061286146,0.088581315
,0.092378753,,
,0.065810594,,
