Čovjek,ChatGPT,Claude,Gemini
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001797484,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.000570776,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001212856,0,0
0,0,0,0
0,0,0,0
0,0.001397624,0,0
0,0.003169572,0,0
0,0.003831418,0,0
0,0.007911392,0,0
0,0.002752925,0,0
0,0,0,0
0,0.004918033,0,0
0,0,0,0
0,0,0,0
0,0.003378378,0,0
0,0.008532423,0,0
0,0,0,0
0,0.001284522,0,0
0,0.001806141,0,0
0,0,0,0
0,0.003442341,0,0
0,0,0,0
0,0,0,0
0,0.001189061,0,0
0,0.001209921,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0.001432665,0,0
0,0,0,0
0,0.003284072,0,0
0,0.001397624,0,0
0,0.003861004,0,0
0,0,0,0
0,0,0,0
0,0.000617665,0,0
0,0.007246377,0,0
0,0,0,0
0,0,0,0
0,0.003073141,0,0
0,0.016818837,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
,0,,
,0,,
